gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2273227314	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27380915	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.112804	-128.829597							2019-06-13T08:13:00	13	6	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	27380915		Kyle Blaney	2019-06-21T15:25:50	CC_BY_NC_4_0	Kyle Blaney	Kyle Blaney			2023-03-29T13:55:48.829Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2265833504	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/26641163	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.872992	-135.336454	3.0						2019-06-08T09:55:00	8	6	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	26641163		sydcannings	2019-06-08T23:40:34	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:14:38.976Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2242867412	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24651795	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	62.223757	-133.389418							2019-05-04T13:44:00	4	5	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	24651795		Cameron Eckert	2019-05-06T05:50:30	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:14:23.455Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2242844846	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24570100	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.699781	-135.009781	5.0						2017-04-29T17:18:00	29	4	2017	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	24570100		rsealy	2019-05-05T05:05:21	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T13:55:44.599Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2237499811	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22942325	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766033	-135.138305	30.0						2019-04-22T20:16:11	22	4	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	22942325		Cameron Eckert	2019-04-23T14:51:55	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T13:55:39.583Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2028460966	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21287951	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.357614	-128.548076	19.0						2019-03-15T15:35:25	15	3	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	21287951		Carita Bergman	2019-03-16T16:03:54	CC_BY_4_0	Carita Bergman	Carita Bergman			2023-03-29T14:13:32.505Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2013008609	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20987907	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.454062	-126.255913							2013-06-04T09:31:00	4	6	2013	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	20987907		Kyle Blaney	2019-03-06T04:14:32	CC_BY_NC_4_0	Kyle Blaney	Kyle Blaney			2023-03-29T13:55:36.204Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2013008599	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20987913	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.467058	-129.2284							2017-06-24T20:45:00	24	6	2017	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	20987913		Kyle Blaney	2019-03-06T04:14:40	CC_BY_NC_4_0	Kyle Blaney	Kyle Blaney			2023-03-29T13:55:36.384Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2012953178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20293406	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	62.05852	-137.13441	342.0						2016-06-25T00:00:00	25	6	2016	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	20293406		Rob Foster	2019-02-12T02:43:10	CC_BY_4_0	Rob Foster	Rob Foster			2023-03-29T14:13:39.730Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2012953161	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20293409	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.522156	-138.241138	488.0						2016-06-30T00:00:00	30	6	2016	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	20293409		Rob Foster	2019-02-12T02:43:12	CC_BY_4_0	Rob Foster	Rob Foster			2023-03-29T14:13:50.207Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2012953153	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20293411	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.506284	-138.220453	241.0						2016-07-01T00:00:00	1	7	2016	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	20293411		Rob Foster	2019-02-12T02:43:15	CC_BY_4_0	Rob Foster	Rob Foster			2023-03-29T14:13:37.655Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1990539992	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19747359	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.735239	-135.072232	8.0						2019-01-03T12:01:00	3	1	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19747359		Cameron Eckert	2019-01-20T03:57:20	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:13:29.314Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1987353102	6d2cfc0a-9903-40b8-802b-403398218e4a	f6e5167f-f58e-4aff-84d5-2eaeca91fa09	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	NEAR FORT NELSON,BTWN KLEDO & DUNEDIN RIVERS	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8330971	-123.4180105	26.5										6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98117	10			CC_BY_NC_4_0		CALLISON, J.		Native	2023-04-01T04:09:42.222Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987348634	6d2cfc0a-9903-40b8-802b-403398218e4a	e989fb8e-a6d9-4b9c-abb6-ba9a6587525c	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	W FORT NELSON,BIG CR.	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858							1948-02-25T00:00:00	25	2	1948	6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98112	2			CC_BY_NC_4_0		PARSONS, M.		Native	2023-04-01T04:09:36.644Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987334254	6d2cfc0a-9903-40b8-802b-403398218e4a	cc0bb797-4781-4ad1-974e-303134a82ca9	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	BTWN FORT NELSON & CLARKE LAKE	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.7442052	-122.5581787	6.5						1948-01-27T00:00:00	27	1	1948	6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98120	9			CC_BY_NC_4_0		HARROLD, G.		Native	2023-04-01T04:09:41.080Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987334158	6d2cfc0a-9903-40b8-802b-403398218e4a	d11bdde8-d9dc-4be6-9858-e5126ff9cd4e	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	NEAR FORT NELSON,ALASKA HWY,MI 300-27	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858	0.5										6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98118	5			CC_BY_NC_4_0		CALLISON, L.		Native	2023-04-01T04:09:41.179Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987333527	6d2cfc0a-9903-40b8-802b-403398218e4a	cfe31a90-0d5e-46b3-a544-66273ad881ba	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	W FORT NELSON,BIG CR.	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858							1948-02-25T00:00:00	25	2	1948	6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98114	6			CC_BY_NC_4_0		PARSONS, M.		Native	2023-04-01T04:09:31.093Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987325698	6d2cfc0a-9903-40b8-802b-403398218e4a	bfcf743d-eceb-4713-984b-dd406fd588a6	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	W FORT NELSON,BIG CR.	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858											6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98109	1			CC_BY_NC_4_0		PARSONS, M.		Native	2023-04-01T04:09:35.676Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987286120	6d2cfc0a-9903-40b8-802b-403398218e4a	70a601ee-d533-47ad-b45f-79a86b069769	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	NEAR FORT NELSON,BTWN KLEDO & DUNEDIN RIVERS	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8330971	-123.4180105	26.5										6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98115	3?			CC_BY_NC_4_0		CALLISON, J.		Native	2023-04-01T04:09:29.557Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987245555	6d2cfc0a-9903-40b8-802b-403398218e4a	1aabb8f2-d121-4254-a947-fefdc72572ae	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	NEAR FORT NELSON,ALASKA HWY,MI 300-27	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858	0.5										6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98110	2			CC_BY_NC_4_0		CALLISON, L.		Native	2023-04-01T04:09:37.589Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987242391	6d2cfc0a-9903-40b8-802b-403398218e4a	19ebf048-3fe1-4d2a-a9ac-718ff32db9aa	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	W FORT NELSON,BIG CR.	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858							1948-02-25T00:00:00	25	2	1948	6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98113	4?			CC_BY_NC_4_0		PARSONS, M.		Native	2023-04-01T04:09:26.428Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987238805	6d2cfc0a-9903-40b8-802b-403398218e4a	0c6a6ac1-47ef-44fa-b8c9-a3c1b9f3972c	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	NEAR FORT NELSON,BTWN KLEDO & DUNEDIN RIVERS	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8330971	-123.4180105	26.5										6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98116	8			CC_BY_NC_4_0		CALLISON, J.		Native	2023-04-01T04:09:32.368Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987231630	6d2cfc0a-9903-40b8-802b-403398218e4a	033b0bb7-77c8-4661-9b6e-85ff55d7aab0	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	W FORT NELSON,BIG CR.	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.8054047	-122.6984858							1948-02-28T00:00:00	28	2	1948	6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98111	1			CC_BY_NC_4_0		PARSONS, M.		Native	2023-04-01T04:09:25.784Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1987231121	6d2cfc0a-9903-40b8-802b-403398218e4a	02120816-0f35-4c6b-b363-ab92a76ff273	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes	abietorum	SUBSPECIES	Vulpes vulpes abietorum Merriam, 1900	Vulpes vulpes abietorum		CA	BTWN FORT NELSON & CLARKE LAKE	British Columbia	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	58.7442052	-122.5581787	6.5						1947-12-06T00:00:00	6	12	1947	6164268	5219243	PRESERVED_SPECIMEN	UMMZ	mammals	98119	7			CC_BY_NC_4_0		HUDSON, A.		Native	2023-04-01T04:09:32.045Z		COORDINATE_REPROJECTED;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1986622222	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19539501	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.735183	-135.072067	5.0						2019-01-09T13:07:00	9	1	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19539501		Cameron Eckert	2019-01-09T21:52:38	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T13:55:28.623Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1986573701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19402411	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.734975	-135.072511	5.0						2019-01-02T16:46:50	2	1	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19402411		Cameron Eckert	2019-01-03T18:30:41	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:13:46.815Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1986552706	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19348207	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.73495	-135.07248	5.0						2018-12-31T09:38:06	31	12	2018	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19348207		Cameron Eckert	2019-01-01T05:33:00	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:13:49.931Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1986545287	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19330047	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.709825	-135.053582	31.0						2018-12-30T05:25:00	30	12	2018	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19330047		Cameron Eckert	2018-12-31T09:14:54	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:13:25.092Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978854270	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19221710	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766133	-135.138153	5.0						2018-12-25T16:33:40	25	12	2018	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19221710		Cameron Eckert	2018-12-26T00:41:03	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T13:55:25.842Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978824728	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19137251	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.631932	-135.164722	244.0						2005-03-20T15:05:00	20	3	2005	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19137251		Cameron Eckert	2018-12-21T18:30:24	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T13:55:24.383Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978468994	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19124131	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	55.450847	-128.207468	7813.0						2010-11-10T10:53:00	10	11	2010	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19124131		Cameron Eckert	2018-12-20T21:46:55	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T13:55:26.111Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978466160	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19116200	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	55.118836	-122.960818	8.0						2013-08-03T00:00:00	3	8	2013	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19116200		Darren Kirby	2018-12-20T09:43:41	CC_BY_4_0	Darren Kirby	Darren Kirby			2023-03-29T14:13:30.921Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978444334	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19053264	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.969008	-138.045395	67314.0						2014-06-11T00:10:12	11	6	2014	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19053264		crazybirdy	2018-12-16T19:10:13	CC_BY_NC_4_0	crazybirdy	crazybirdy			2023-03-29T14:13:45.343Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978441202	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19044866	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.184428	-122.70783	33657.0						2014-06-14T18:56:43	14	6	2014	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19044866		Jane Widness	2018-12-16T13:27:21	CC_BY_NC_4_0	crazybirdy	crazybirdy			2023-03-29T13:55:23.517Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978431615	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19021128	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.85653	-135.231063	5.0						2018-12-14T09:28:34	14	12	2018	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19021128		Cameron Eckert	2018-12-15T00:45:37	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:13:41.253Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1978431106	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19019528	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.707176	-135.065445	25668.0						2015-07-28T23:07:28	28	7	2015	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	19019528		Jawaid Ali	2018-12-14T22:51:55	CC_BY_NC_4_0	Jawaid Ali	Jawaid Ali			2023-03-29T13:55:22.342Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1949996594	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/18895758	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.097096	-132.383642	33657.0						2014-06-07T09:40:54	7	6	2014	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	18895758		Simon Tonge	2018-12-08T15:05:02	CC_BY_NC_4_0	crazybirdy	crazybirdy			2023-03-29T14:13:24.567Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
